3748490,2,1,BT,Comuna Vladeni
3748503,2,1,BT,Comuna Corni
3764142,2,1,VS,Comuna Bogdanita
3792096,f,,BT,Municipiul Botosani,3372882,13729380
3792118,a,,BT,Municipiul Botosani,13729380
3796691,2,1,CL,Comuna Ulmeni
3796705,2,1,CL,Comuna Gurbanesti
3796713,2,1,CL,Comuna Dichiseni
3796730,2,1,CL,Comuna Dor Marunt
3796756,2,1,CL,Comuna Jegalia
3796764,2,1,CL,Comuna Lupsanu
3796772,2,1,CL,Comuna Unirea
3796780,2,1,CL,Comuna Ciocanesti
3796799,2,1,CL,Comuna Chiselet
3796802,2,1,CL,Comuna Cascioarele
3796810,2,1,CL,Comuna Luica
3796829,2,1,CL,Comuna Vlad Tepes
3796837,2,1,CL,Comuna Valcelele
3796845,2,1,CL,Comuna Radovanu
3796853,2,1,CL,Comuna Minastirea
3796861,2,1,CL,Comuna Ulmu
3796870,2,1,CL,Comuna Stefan cel Mare
3796888,2,1,CL,Comuna Perisoru
3796896,2,1,CL,Comuna Cuza Voda
3796900,2,1,CL,Comuna Plataresti
3796918,2,1,CL,Comuna Vasilati
3796926,2,1,CL,Comuna Curcani
3796934,2,1,CL,Comuna Soldanu
3796942,2,1,CL,Comuna Fundeni
3796950,2,1,CL,Comuna Ileana
3796969,2,1,CL,Comuna Frumusani
3797042,f,,CL,Municipiul Oltenita,13729380,4294103
3797107,f,,CL,Municipiul Calarasi,13729380,4445370
3797131,7,1,CL,Orasul Fundulea
3797204,f,,CL,Municipiul Calarasi,13729380,4445370
3797247,f,,CL,Municipiul Calarasi,4445370,13729380
3797263,d,,CL,Comuna Sarulesti,3966400,13729380
3797280,a,,CL,Municipiul Oltenita,13729380
3797310,f,,CL,Municipiul Calarasi,4445370,13729380
3797387,g,,CL,Municipiul Calarasi,13729380
3797395,a,,CL,Municipiul Calarasi,13729380
38122811,d,,GJ,Comuna Plopsoru,13729380,4718969
3814712,2,1,GL,Comuna Gohor
3814747,2,1,GL,Comuna Movileni
3814810,5,1,GL,Municipiul Galati
38163145,f,,BH,Municipiul Oradea,4244997,13729380
38181028,d,,BT,Comuna Albesti,3373519,13729380
38241162,f,,SB,Orasul Dumbraveni,4240740,13729380
3825860,f,,MM,Municipiul Baia Mare,13729380,3627692
3825916,f,,MM,Municipiul Sighetu Marmatiei,3695174,13729380
3839156,7,1,TL,Orasul Macin
3860271,f,,BT,Municipiul Botosani,3372882,13729380
3860280,f,,BT,Municipiul Botosani,3372882,13729380
3860336,f,,BT,Municipiul Botosani,3372882,13729380
3860379,f,,BT,Municipiul Dorohoi,13729380,4112945
3860395,d,,BT,Municipiul Dorohoi,13729380,4112945
3860425,f,,BT,Municipiul Dorohoi,4112945,13729380
3878767,2,1,GL,Comuna Nicoresti
3878775,2,1,GL,Comuna Buciumeni
38918422,4,,B,Sectorul 1 al Municipiului Bucuresti
3896534,2,1,SM,Comuna Beltiug
3896569,2,1,SM,Comuna Turulung
3896577,2,1,SM,Comuna Vetis
3896593,q,,SM,Municipiul Satu Mare,4266456
3896615,2,1,SM,Comuna Botiz
3896623,2,1,SM,Comuna Bogdand
3896640,2,1,SM,Comuna Viile Satu Mare
3896682,f,,SM,Municipiul Satu Mare,4038806,13729380
3896704,2,1,SM,Comuna Piscolt
3896720,2,1,SM,Comuna Sacaseni
3896798,f,,SM,Municipiul Carei,13729380,4481160
3896801,f,,SM,Municipiul Carei,13729380,4481160
3896810,2,1,SM,Comuna Cehal
3896828,2,1,SM,Comuna Foieni
3896836,2,1,SM,Comuna Cauas
3896844,2,1,SM,Comuna Orasu Nou
3896852,7,1,SM,Orasul Livada
3896860,2,1,SM,Comuna Calinesti- Oas
3896879,2,1,SM,Comuna Camarzana
3896887,2,1,SM,Comuna Turt
3896895,2,1,SM,Comuna Vama
3896909,2,1,SM,Comuna Tirsolt
3896917,2,1,SM,Comuna Gherta Mica
3896950,2,1,SM,Comuna Valea Vinului
3896984,2,1,SM,Comuna Mediesu-Aurit
3897025,2,1,SM,Comuna Paulesti
3897041,2,1,SM,Comuna Culciu
3897076,2,1,SM,Comuna Andrid
3897084,2,1,SM,Comuna Berveni
3897092,2,1,SM,Comuna Moftin
3897106,2,1,SM,Comuna Craidorolt
3897114,2,1,SM,Comuna Supur
3897122,7,1,SM,Orasul Tasnad
3897130,2,1,SM,Comuna Santau
3897149,2,1,SM,Comuna Pir
3897157,2,1,SM,Comuna Halmeu
3897165,2,1,SM,Comuna Batarci
3897173,7,1,SM,Orasul Ardud
3897181,2,1,SM,Comuna Tarna Mare
3897289,2,1,SM,Comuna Barsau
3897297,2,1,SM,Comuna Micula
3897327,f,,SM,Municipiul Satu Mare,13729380,4038806
3897378,3,1,SM,Municipiul Satu Mare
3897386,2,1,SM,Comuna Acas
3897408,f,,SM,Municipiul Satu Mare,4038806,13729380
3897416,2,1,SM,Comuna Apa
3897424,2,1,SM,Comuna Odoreu
3897432,f,,SM,Municipiul Satu Mare,13729380,4038806
3897459,2,1,SM,Comuna Socond
3897475,f,,SM,Municipiul Satu Mare,4038806,13729380
3897483,a,,SM,Municipiul Satu Mare,13729380
3897530,p,,SM,Municipiul Satu Mare,3897378
3897548,f,,SM,Municipiul Satu Mare,4038806,13729380
3908191,f,,TL,Municipiul Tulcea,4321429,13729380
39384250,d,,AR,Comuna Misca,13729380,3519305
39392872,f,,CT,Municipiul Constanta,11424532
3952162,f,,GL,Municipiul Galati,13729380,3814810
3952200,f,,GL,Municipiul Galati,3814810,13729380
3952219,2,1,GL,Comuna Frumusita
3963536,2,1,SM,Comuna Crucisor
3963617,f,,SM,Municipiul Carei,13729380,4481160
3963625,2,1,SM,Comuna Capleni
3963641,2,1,SM,Comuna Tiream
3963650,2,1,SM,Comuna Petresti
3963676,2,1,SM,Comuna Urziceni
3963714,2,1,SM,Comuna Hodod
3963722,p,,SM,Municipiul Satu Mare,3897378
3963781,2,1,SM,Comuna Homoroade
3963803,2,1,SM,Comuna Terebesti
3963820,2,1,SM,Comuna Pomi
3963838,2,1,SM,Comuna Doba
3963854,f,,SM,Orasul Ardud,3897173,13729380
3963889,2,1,SM,Comuna Dorolt
3963919,2,1,SM,Comuna Sauca
3963943,f,,SM,Orasul Negresti-Oas,3963951,13729380
3963951,7,1,SM,Orasul Negresti-Oas
3963978,2,1,SM,Comuna Certeze
3963986,2,1,SM,Comuna Bixad
3966281,2,1,CL,Comuna Alexandru Odobescu
3966290,2,1,CL,Comuna Mitreni
3966303,2,1,CL,Comuna Chirnogi
3966320,f,,CL,Orasul Fundulea,13729380,3797131
3966338,2,1,CL,Comuna Nicolae Balcescu
3966346,2,1,CL,Comuna Tamadau Mare
3966354,2,1,CL,Comuna Modelu
3966370,2,1,CL,Comuna Independenta
3966389,2,1,CL,Comuna Borcea
3966397,2,1,CL,Comuna Frasinet
3966400,2,1,CL,Comuna Sarulesti
3966419,2,1,CL,Comuna Belciugatele
39759180,f,,TM,Municipiul Timisoara,13729380,14756536
39759384,v,,IF,Orasul Voluntari,4283481
4013364,f,,BT,Comuna Sendriceni,3571575,13729380
4026666,f,,TL,Municipiul Tulcea,4321429,13729380
4026712,p,,TL,Municipiul Tulcea,4321607
4038636,p,,SM,Municipiul Carei,4481160
4038806,5,1,SM,Municipiul Satu Mare
4040156,f,,GL,Municipiul Tecuci,13729380,4269312
4040172,2,1,GL,Comuna Independenta
4055700,2,1,BZ,Comuna Calvini
4055718,2,1,BZ,Comuna Siriu
4055726,2,1,BZ,Comuna Sahateni
4055734,2,1,BZ,Comuna Tisau
4055785,2,1,BZ,Comuna Catina
4055807,7,1,BZ,Orasul Nehoiu
4055823,2,1,BZ,Comuna Cozieni
4055831,2,1,BZ,Comuna Magura
4055840,2,1,BZ,Comuna Breaza
4055858,2,1,BZ,Comuna Ulmeni
4055866,7,1,BZ,Orasul Patirlagele
4068718,p,,GL,Municipiul Galati,3127476
4074140,2,1,SM,Comuna Lazuri
4088170,f,,BZ,Orasul Pogoanele,13729380,3607644
4088197,2,1,BZ,Comuna Vernesti
4088200,2,1,BZ,Comuna Mihailesti
4088219,2,1,BZ,Comuna Glodeanu-Silistea
4088227,2,1,BZ,Comuna Tintesti
4089095,2,1,GL,Comuna Certesti
4089109,f,,GL,Municipiul Tecuci,13729380,4269312
4112945,5,1,BT,Municipiul Dorohoi
4121927,5,1,AG,Municipiul Curtea de Arges
4121935,f,,AG,Orasul Mioveni,13729380,4318199
4121943,2,1,AG,Comuna Ciofringeni
4121951,2,1,AG,Comuna Tigveni
4121960,2,1,AG,Comuna Cicanesti
4121978,2,1,AG,Comuna Albestii de Arges
4121986,2,1,AG,Comuna Valea Iasului
4122027,2,1,AG,Comuna Salatrucu
4122035,2,1,AG,Comuna Valea Danului
4122043,2,1,AG,Comuna Cepari
4122051,2,1,AG,Comuna Corbeni
4122060,2,1,AG,Comuna Merisani
4122078,2,1,AG,Comuna Bascov
4122086,2,1,AG,Comuna Malureni
4122094,2,1,AG,Comuna Ciomagesti
4122108,2,1,AG,Comuna Cuca
4122124,2,1,AG,Comuna Balilesti
4122132,2,1,AG,Comuna Vladesti
4122140,2,1,AG,Comuna Berevoesti
4122159,2,1,AG,Comuna Albota
4122205,p,,AG,Municipiul Pitesti,4229512
4122264,f,,AG,Municipiul Pitesti,13729380,4317967
4122272,f,,AG,Municipiul Pitesti,4317967,13729380
4122329,f,,AG,Municipiul Pitesti,13729380,4317967
4122361,5,1,AG,Municipiul Campulung
4122388,2,1,AG,Comuna Harsesti
4122396,2,1,AG,Comuna Birla
4122400,2,1,AG,Comuna Lunca Corbului
4122418,2,1,AG,Comuna Poiana Lacului
4122434,2,1,AG,Comuna Cetateni
4122442,2,1,AG,Comuna Dragoslavele
4122450,2,1,AG,Comuna Rucar
4122469,2,1,AG,Comuna Schitu Golesti
4122477,2,1,AG,Comuna Albestii de Muscel
4122493,2,1,AG,Comuna Bughea de Jos
4122507,2,1,AG,Comuna Mioarele
4122515,2,1,AG,Comuna Poienarii de Muscel
4122523,2,1,AG,Comuna Godeni
4122531,2,1,AG,Comuna Davidesti
4122540,2,1,AG,Comuna Mihaesti
4122558,2,1,AG,Comuna Stilpeni
4122566,2,1,AG,Comuna Hartiesti
4122574,7,1,AG,Orasul Stefanesti
4122582,2,1,AG,Comuna Maracineni
4133000,2,1,CL,Comuna Stefan Voda
4134480,f,,SM,Orasul Livada,3896852,13729380
41433222,1,,B,Sectorul 1 al Municipiului Bucuresti,4266456
4145446,i,,NT,Comuna Stefan Cel Mare,13729380,2612839
4150000,2,1,GL,Comuna Smirdan
4154266,2,1,BZ,Comuna Sageata
4154282,f,,BZ,Municipiul Buzau,4233874,13729380
4154312,2,1,BZ,Comuna Maracineni
4154320,2,1,BZ,Comuna Panatau
4154339,2,1,BZ,Comuna Bozioru
4154347,2,1,BZ,Comuna Viperesti
4154355,2,1,BZ,Comuna Colti
4154363,2,1,BZ,Comuna Naieni
4154371,2,1,BZ,Comuna Pietroasele
4154380,2,1,BZ,Comuna Smeeni
4159026,q,,BC,Municipiul Bacau,4266456
4165699,f,,TL,Orasul Macin,3839156,13729380
4183164,p,,B,Sectorul 4 al Municipiului Bucuresti,4266456
4183199,h,,B,Sectorul 6,13729380
4183261,b,,B,Sectorul 6 al Municipiului Bucuresti,11424532
4192472,h,,B,Sectorul 1 al Municipiului Bucuresti
4192537,p,,B,Sectorul 1 al Municipiului Bucuresti,4192472
4192545,3,1,IF,Ilfov
4192685,f,,B,Sectorul 1 al Municipiului Bucuresti,13729380,4505359
4192731,f,,B,Sectorul 1 al Municipiului Bucuresti,4505359,13729380
4192812,4,,B,Sectorul 3 al Municipiului Bucuresti
4192910,h,,B,Sectorul 2 al Municipiului Bucuresti,13729380
4192936,r,,B,Sectorul 3 al Municipiului Bucuresti,4265841
4201732,f,,CV,Municipiul Targu Secuiesc,13729380,4201813
4201740,2,1,CV,Comuna Moacsa
4201783,2,1,CV,Comuna Catalina
4201791,f,,CV,Municipiul Sfantu Gheorghe,13729380,4404605
4201813,5,1,CV,Municipiul Targu Secuiesc
4201821,2,1,CV,Comuna Sanzieni
4201848,2,1,CV,Comuna Zabala
4201864,2,1,CV,Comuna Bretcu
4201872,d,,CV,Municipiul Sfantu Gheorghe,13729380,4404605
4201899,2,1,CV,Comuna Chichis
4201910,2,1,CV,Comuna Ozun
4201929,2,1,CV,Comuna Aita Mare
4201937,2,1,CV,Comuna Comandau
4201945,2,1,CV,Comuna Ghelinta
4201953,2,1,CV,Comuna Poian
4201970,2,1,CV,Comuna Borosneu Mare
4201988,3,1,CV,Municipiul Sfantu Gheorghe
4202010,p,,CV,Municipiul Sfantul Gheorghe,4201988
4202037,f,,CV,Municipiul Sfantu Gheorghe,4404605,13729380
4202053,f,,CV,Orasul Covasna,4404613,13729380
4202100,f,,CV,Municipiul Targu Secuiesc,4201813,13729380
4202150,f,,CV,Orasul Intorsura Buzaului,4404370,13729380
4202177,2,1,CV,Comuna Batani
4202193,f,,CV,Municipiul Sfantu Gheorghe,4404605,13729380
4202207,2,1,CV,Comuna Valea-Crisului
4203628,e,,B,Sectorul 2 al Municipiului Bucuresti,4266456
4203636,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
4203709,e,,B,Sectorul 2 al Municipiului Bucuresti,4266456
4203725,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
4203881,p,,B,Sectorul 2 al Municipiului Bucuresti,4266456
4203920,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
4203946,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
4203997,b,,B,Sectorul 2 al Municipiului Bucuresti,4267095
4204003,e,,B,Sectorul 2 al Municipiului Bucuresti,4266456
4204038,6,1,B,Sectorul 2 al Municipiului Bucuresti
4204291,11,,B,Sectorul 3 al Municipiului Bucuresti
4204348,f,,B,Sectorul 6 al Municipiului Bucuresti,4340730,13729380
4205440,f,,BR,Municipiul Braila,4205670,13729380
4205475,f,,BR,Municipiul Braila,13729380,4205670
4205491,3,1,BR,Municipiul Braila
4205505,f,,BR,Municipiul Braila,13729380,4205670
4205521,f,,BR,Municipiul Braila,4205670,13729380
4205564,f,,BR,Municipiul Braila,4205670,13729380
4205670,5,1,BR,Municipiul Braila
4205696,f,,BR,Municipiul Braila,4205670,13729380
4205718,a,,BR,Municipiul Braila,13729380
4205777,f,,BR,Municipiul Braila,4205670,13729380
4205807,f,,BR,Municipiul Braila,13729380,4205670
4206918,2,1,DB,Comuna Vulcana Bai
4207026,2,1,DB,Comuna Gura Foii
4207034,2,1,DB,Comuna Dragodana
4207123,q,,DB,Municipiul Targoviste,4266456
4208480,f,,BH,Municipiul Oradea,4230487,13729380
4208498,p,,BH,Municipiul Oradea,4230487
4208552,r,,BH,Municipiul Oradea,13633330
4208617,f,,BH,Municipiul Oradea,4230487,13729380
4210781,f,,CT,Municipiul Constanta,13729380,4785631
4210790,r,,CT,Municipiul Constanta,13633330
4220947,4,,B,Sectorul 5
4221071,e,,B,Sectorul 6 al Municipiului Bucuresti,4192472
4221136,2,1,IF,Comuna Domnesti
4221187,4,,B,Sectorul 3 al Municipiului Bucuresti
4221268,a,,B,Sectorul 4 al Municipiului Bucuresti,13729380
4221306,4,,B,Sectorul 5 al Municipiului Bucuresti
4222239,p,,MH,Municipiul Drobeta Turnu Severin,4337344
4226478,2,1,VS,Comuna Valeni
4226494,2,1,VS,Comuna Dragomiresti
42283735,1,,B,Sectorul 5 al Municipiului Bucuresti,24931499,4283422
4229512,3,1,AG,Municipiul Pitesti
4229725,7,1,AG,Orasul Topoloveni
4230398,q,,BH,Municipiul Oradea,4266456
4230487,5,1,BH,Municipiul Oradea
4230509,f,,BH,Municipiul Beius,4794567,13729380
4231636,2,1,IL,Comuna Andrasesti
4231660,2,1,IL,Comuna Reviga
4231695,2,1,IL,Comuna Ciocarlia
4231768,p,,IL,Municipiul Slobozia,4231776
4231776,3,1,IL,Municipiul Slobozia
4231830,2,1,IL,Comuna Ciochina
4231849,2,1,IL,Comuna Perieti
4231857,2,1,IL,Comuna Grindu
4231865,2,1,IL,Comuna Suditi
4231873,2,1,IL,Comuna Munteni-Buzau
4231903,2,1,IL,Comuna Ciulnita
4231938,2,1,IL,Comuna Axintele
4231954,2,1,IL,Comuna Cosambesti
4232135,q,,IL,Municipiul Slobozia,4266456
42330691,f,,CJ,Comuna Floresti,4485391,13729380
4233807,f,,BZ,Municipiul Buzau,4233874,13729380
4233874,5,1,BZ,Municipiul Buzau
4233939,f,,BZ,Municipiul Buzau,13729380,4233874
4233998,f,,BZ,Municipiul Buzau,4233874,13729380
4234004,2,1,BZ,Comuna Scutelnici
4234020,f,,BZ,Municipiul Buzau,4233874,13729380
4234039,2,1,BZ,Comuna Movila Banului
4234047,2,1,BZ,Comuna Amaru
4234055,f,,BZ,Municipiul Buzau,4233874,13729380
4234098,2,1,BZ,Comuna Gheraseni
4234101,f,,BZ,Municipiul Buzau,4233874,13729380
4240677,5,1,SB,Municipiul Medias
4240715,f,,SB,Municipiul Sibiu,4270740,13729380
4240723,2,1,SB,Comuna Cristian
4240740,7,1,SB,Orasul Dumbraveni
4240804,f,,SB,Municipiul Sibiu,4270740,13729380
4240880,2,1,SB,Comuna Bradeni
4240901,d,,SB,Orasul Ocna Sibiului,4480149,13729380
4240944,2,1,SB,Comuna Biertan
4240952,2,1,SB,Comuna Orlat
4240960,2,1,SB,Comuna Gura Raului
4240979,2,1,SB,Comuna Loamnes
4241036,f,,SB,Municipiul Sibiu,4270740,13729380
4241044,a,,SB,Municipiul Sibiu,13729380
4241052,2,1,SB,Comuna Seica Mare
4241087,7,1,SB,Orasul Avrig
4241109,2,1,SB,Comuna Sura Mica
4241117,b,,SB,Municipiul Sibiu,11424532
4241133,f,,SB,Orasul Agnita,4270716,13729380
4241150,2,1,SB,Comuna Racovita
4241168,2,1,SB,Comuna Blajel
4241184,2,1,SB,Comuna Sura Mare
4241192,f,,SB,Municipiul Sibiu,13729380,4270740
4241206,2,1,SB,Comuna Pauca
4241222,2,1,SB,Comuna Sadu
4241230,2,1,SB,Comuna Hoghilag
4241249,2,1,SB,Comuna Cirta
4243908,f,,SV,Municipiul Suceava,13729380,4244792
4244067,f,,SV,Municipiul Suceava,13729380,4244792
4244113,f,,SV,Municipiul Radauti,4244148,13729380
4244121,f,,SV,Municipiul Radauti,13729380,4244148
4244148,5,1,SV,Municipiul Radauti
4244156,2,1,SV,Comuna Bosanci
4244172,2,1,SV,Comuna Ipotesti
4244180,7,1,SV,Orasul Salcea
4244202,2,1,SV,Comuna Zvoristea
4244210,2,1,SV,Comuna Dumbraveni
4244229,7,1,SV,Orasul Liteni
4244270,2,1,SV,Comuna Botosana
4244288,2,1,SV,Comuna Stroiesti
4244300,2,1,SV,Comuna Darmanesti
4244318,2,1,SV,Comuna Patrauti
4244334,2,1,SV,Comuna Horodnic de Jos
4244342,2,1,SV,Comuna Fratautii Vechi
4244423,h,,SV,Municipiul Suceava,13729380
4244512,3,1,SV,Municipiul Suceava
4244571,f,,SV,Municipiul Suceava,13729380,4244792
4244601,f,,SV,Municipiul Suceava,4244792,13729380
4244792,5,1,SV,Municipiul Suceava
4244822,f,,SV,Municipiul Suceava,13729380,4244792
4244911,d,,SV,Municipiul Suceava,13729380,4244792
4244920,q,,SV,Municipiul Suceava,4266456
4244954,f,,SV,Municipiul Suceava,4244792,13729380
4244997,3,1,BH,Municipiul Oradea
4245011,f,,BH,Municipiul Marghita,4348947,13729380
4245070,5,1,HR,Municipiul Gheorgheni
4245097,f,,HR,Municipiul Gheorgheni,4245070,13729380
4245100,f,,HR,Municipiul Gheorgheni,4245070,13729380
4245119,f,,HR,Municipiul Gheorgheni,13729380,4245070
4245178,5,1,HR,Municipiul Toplita
4245224,7,1,HR,Orasul Vlahita
4245259,p,,HR,Municipiul Odorheiu Secuiesc,4367558
4245267,f,,HR,Municipiul Odorheiu Secuiesc,4367558,13729380
4245291,q,,HR,Municipiul Miercurea Ciuc,4266456
4245305,p,,HR,Municipiul Miercurea Ciuc,4245763
4245348,7,1,HR,Orasul Baile Tusnad
4245356,d,,HR,Orasul Baile Tusnad,4245348,13729380
4245364,f,,HR,Orasul Balan,13729380,4367612
4245380,7,1,HR,Orasul Borsec
4245437,f,,HR,Orasul Cristuru Secuiesc,13729380,4367647
4245453,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4245496,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4245658,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4245747,5,1,HR,Municipiul Miercurea Ciuc
4245763,3,1,HR,Municipiul Miercurea Ciuc
4245836,a,,HR,Municipiul Miercurea Ciuc,13729380
4245879,2,1,HR,Comuna Sandominic
4245887,2,1,HR,Comuna Sanmartin
4245895,f,,HR,Comuna Sinmartin,13729380,4245887
4245909,2,1,HR,Comuna Sansimion
4245917,d,,HR,Comuna Simonesti,4367710,13729380
4245925,d,,HR,Comuna Tulghes,4245933,13729380
4245933,2,1,HR,Comuna Tulghes
4245941,2,1,HR,Comuna Tusnad
4245976,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4245984,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4245992,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4246017,f,,HR,Municipiul Miercurea Ciuc,4245747,13729380
4246076,d,,HR,Comuna Atid,4367884,13729380
4246084,2,1,HR,Comuna Corund
4246092,2,1,HR,Comuna Bilbor
4246114,2,1,HR,Comuna Ciucsangeorgiu
4246122,2,1,HR,Comuna Carta
4246130,f,,HR,Comuna Corund,4246084,13729380
4246149,f,,HR,Comuna Danesti,4246157,13729380
4246157,2,1,HR,Comuna Danesti
4246165,f,,HR,Comuna Ditrau,4367957,13729380
4246173,2,1,HR,Comuna Frumoasa
4246190,d,,HR,Comuna Frumoasa,13729380,4246173
4246203,f,,HR,Comuna Joseni,4367990,13729380
4246220,2,1,HR,Comuna Lunca de Sus
4246238,2,1,HR,Comuna Martinis
4246246,2,1,HR,Comuna Meresti
4246254,2,1,HR,Comuna Mihaileni
4246262,2,1,HR,Comuna Pauleni-Ciuc
4246270,2,1,HR,Comuna Siculeni
4246289,d,,HR,Comuna Sancraieni,4246297,13729380
4246297,2,1,HR,Comuna Sancraieni
4250670,h,,TM,Municipiul Timisoara,13729380
4250808,a,,TM,Municipiul Timisoara,13729380
4250859,f,,TM,Municipiul Timisoara,13729380,14756536
4250948,f,,TM,Municipiul Timisoara,14756536,13729380
4253650,p,,TR,Municipiul Alexandria,4652686
4253731,5,1,TR,Municipiul Turnu Magurele
4253774,2,1,TR,Comuna Viisoara
4265841,4,,B,Sectorul 5 al Municipiului Bucuresti
4266006,e,,B,Sectorul 3 al Municipiului Bucuresti,4266456
4266049,p,,B,Sectorul 3 al Municipiului Bucuresti,4267117
4266286,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
4266294,f,,B,Sectorul 2 al Municipiului Bucuresti,13729380,4204038
4266308,e,,B,Sectorul 2 al Municipiului Bucuresti,4266456
4266332,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
4266456,4,,B,Sectorul 1 al Municipiului Bucuresti
4266472,h,,B,Sectorul 1 al Municipiului Bucuresti,4267095
4266570,h,,B,Sectorul 2 al Municipiului Bucuresti,13729380
4266669,4,,B,Sectorul 1 al Municipiului Bucuresti
4266715,f,,B,Sectorul 1 al Municipiului Bucuresti,4505359,13729380
4267044,1,,B,Sectorul 1 al Municipiului Bucuresti,4266456
4267052,h,,B,Sectorul 5 al Municipiului Bucuresti,11424532
4267095,4,,B,Sectorul 5 al Municipiului Bucuresti
4267117,5,1,B,Sectorul 5 al Municipiului Bucuresti
4267176,e,,B,Sectorul 6 al Municipiului Bucuresti,4192472
4267192,h,,B,Sectorul 6 al Municipiului Bucuresti,13729380
4267230,t,,B,Sectorul 6 al Municipiului Bucuresti
4267257,r,,B,Sectorul 6 al Municipiului Bucuresti,13633330
4267303,f,,B,Sectorul 6 al Municipiului Bucuresti,13729380,4340730
4267311,f,,B,Sectorul 6 al Municipiului Bucuresti,4340730,13729380
4269215,h,,TM,Municipiul Timisoara,13729380
4269223,2,1,TM,Comuna Birna
4269258,f,,TM,Municipiul Lugoj,4527381,13729380
4269266,f,,TM,Municipiul Lugoj,4527381,13729380
4269282,h,,TM,Municipiul Timisoara,13729380
4269290,2,1,TM,Comuna Racovita
4269312,5,1,GL,Municipiul Tecuci
4270708,2,1,SB,Comuna Arpasu de Jos
4270716,7,1,SB,Orasul Agnita
4270732,7,1,SB,Orasul Talmaciu
4270740,5,1,SB,Municipiul Sibiu
4271070,f,,CT,Municipiul Constanta,4785631,13729380
4277854,2,1,BC,Comuna Tirgu Trotus
4277862,2,1,BC,Comuna Pirgaresti
4277870,2,1,BC,Comuna Ghimes-Faget
4277889,f,,BC,Orasul Comanesti,13729380,4353269
4277919,f,,BC,Municipiul Onesti,4353250,13729380
4277935,2,1,BC,Comuna Zemes
4277943,2,1,BC,Comuna Asau
4277951,2,1,BC,Comuna Valea Seaca
4277994,2,1,BC,Comuna Birsanesti
4278000,f,,BC,Municipiul Moinesti,13729380,4591490
4278019,2,1,BC,Comuna Palanca
4278027,2,1,BC,Comuna Balcani
4278086,2,1,BC,Comuna Strugari
4278094,h,,BC,Municipiul Bacau,13729380
4278108,2,1,BC,Comuna Gura Vaii
4278116,2,1,BC,Dofteana
4278132,2,1,BC,Comuna Livezi
4278183,2,1,BC,Comuna Poduri
4278205,f,,BC,Municipiul Onesti,13729380,4353250
4278213,p,,BC,Municipiul Bacau,4278337
4278299,2,1,BC,Comuna Sanduleni
4278310,f,,BC,Municipiul Bacau,13729380,4278337
4278337,5,1,BC,Municipiul Bacau
4278345,2,1,BC,Comuna Stefan cel Mare
4278396,2,1,BC,Comuna Corbasca
4278418,f,,BC,Municipiul Bacau,13729380,4278337
4278442,7,1,BC,Orasul Slanic Moldova
4278540,f,,BC,Municipiul Bacau,13729380,4278337
4278558,f,,BC,Municipiul Bacau,13729380,4278337
4278620,7,1,BC,Orasul Targu Ocna
4278655,f,,BC,Comuna Podu Turcului,4535880,13729380
4278671,f,,BC,Municipiul Bacau,13729380,4278337
4278701,f,,BC,Municipiul Onesti,13729380,4353250
4278710,p,,BC,Municipiul Moinesti,4591490
4279685,h,,DB,Municipiul Targoviste,13729380
4279723,f,,DB,Municipiul Targoviste,13729380,4279944
4279740,f,,DB,Municipiul Targoviste,13729380,4279944
4279774,7,1,DB,Orasul Gaesti
4279871,f,,DB,Municipiul Targoviste,13729380,4279944
4279901,f,,DB,Municipiul Targoviste,4279944,13729380
4279910,f,,DB,Municipiul Targoviste,13729380,4279944
4279944,5,1,DB,Municipiul Targoviste
4280019,f,,DB,Comuna Tartasesti,4280426,13729380
4280035,f,,DB,Municipiul Targoviste,13729380,4279944
4280043,2,1,DB,Comuna Bilciuresti
4280060,2,1,DB,Comuna Baleni
4280086,2,1,DB,Comuna Cojasca
4280094,i,,DB,Municipiul Targoviste,4279944,13729380
4280116,2,1,DB,Comuna Moroeni
4280124,2,1,DB,Comuna Dobra
4280132,2,1,DB,Comuna Crevedia
4280140,2,1,DB,Comuna Comisani
4280183,f,,DB,Orasul Pucioasa,13729380,4280302
4280191,2,1,DB,Comuna Bezdead
4280205,3,1,DB,Municipiul Targoviste
4280256,2,1,DB,Comuna Potlogi
4280264,2,1,DB,Comuna Valea Mare
4280272,2,1,DB,Comuna Hulubesti
4280280,2,1,DB,Comuna Poiana
4280299,2,1,DB,Comuna Cornatelu
4280302,7,1,DB,Orasul Pucioasa
4280310,7,1,DB,Orasul Fieni
4280329,2,1,DB,Comuna Contesti
4280345,2,1,DB,Comuna Nucet
4280353,2,1,DB,Comuna Lucieni
